CLIENTNUM,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_1,Naive_Bayes_Classifier_2
716333283,0.847,5269,80,0.633,0.671,0.00010736,0.99989
715534083,0.622,4043,73,0.738,0.615,0.00010546,0.99989
789492558,0.6,4926,82,0.745,0.609,0.0000667,0.99993
770929383,0.507,4828,82,0.64,0.136,0.0000332,0.99997
708890133,0.802,4659,74,1.114,0,0.00011605,0.99988
788595183,0.68,3499,80,0.86,0.477,0.0000926,0.99991
713167383,0.708,5154,81,0.976,0.67,0.00011482,0.99989
717704433,0.731,4313,85,0.545,0.218,0.0000791,0.99992
718590183,0.825,5067,69,0.865,0.606,0.0004542,0.99955
719019483,0.84,4266,63,0.75,0.112,0.0000953,0.9999
710401458,0.801,4350,76,0.767,0,0.00021834,0.99978
720783558,0.524,4937,73,0.553,0.223,0.00010182,0.9999
772364358,0.767,4413,80,0.633,0.301,0.0000323,0.99997
719868183,0.694,2843,42,0.5,0,0.99452,0.00548
709388058,0.657,4906,80,0.818,0.63,0.00018864,0.99981
717004533,0.698,4544,81,0.929,0.248,0.0000669,0.99993
714969183,0.788,4117,76,1.111,0.525,0.00011924,0.99988
720837708,0.493,5103,94,0.679,0.46,0.00019313,0.99981
759947433,0.819,4812,81,0.653,0,0.00011811,0.99988
767404083,0.466,2355,47,0.621,0,0.99671,0.00329379
781926633,0.597,4675,88,0.692,0.786,0.00031104,0.99969
772127508,0.706,2614,49,0.531,0,0.99098,0.00902
720518283,0.604,5483,77,0.791,0.597,0.00021165,0.99979
715380483,0.699,4462,75,0.786,0,0.00020412,0.9998
789296133,0.612,4601,65,0.757,0.063,0.0001391,0.99986
711029358,0.811,5011,61,0.743,0.634,0.00020735,0.99979
712615008,0.417,3457,66,0.571,0.037,0.00017987,0.99982
816826008,0.619,4630,84,0.714,0.512,0.0000635,0.99994
715488483,0.619,4575,75,0.786,0,0.00011377,0.99989
717759783,0.708,5298,72,0.714,0.149,0.00020735,0.99979
796083783,0.608,2278,57,0.727,0,0.99424,0.00576
709925733,0.806,5099,80,0.951,0.496,0.00016966,0.99983
715309083,0.728,4851,87,0.642,0,0.00017987,0.99982
778441533,0.779,2240,34,0.478,0.359,0.99146,0.00854
715891533,0.702,5458,84,0.75,0.659,0.000072,0.99993
788848458,0.954,5089,71,1.029,0.623,0.0000625,0.99994
708399858,0.581,4747,77,0.791,0.883,0.0000692,0.99993
711944733,0.852,5401,93,0.661,0.568,0.00011065,0.99989
712683633,0.569,2464,37,0.321,0,0.99651,0.0034913
785487783,0.743,5350,96,0.714,0.712,0.0000394,0.99996
718951683,0.497,4763,83,0.66,0.569,0.00010848,0.99989
718329183,0.682,3943,75,0.744,0.591,0.00018665,0.99981
788960658,0.693,4649,88,0.76,0.677,0.00019683,0.9998
713120433,0.661,4569,82,0.608,0.37,0.0001861,0.99981
720980958,0.832,4797,87,0.851,0.294,0.00019094,0.99981
709606158,0.77,4878,86,0.87,0,0.00030251,0.9997
714168183,0.617,4629,77,0.791,0.465,0.00031104,0.99969
712524858,0.63,4314,74,0.609,0.618,0.00022416,0.99978
815072283,0.748,5110,75,0.63,0.646,0.00011256,0.99989
715980258,0.731,4811,77,0.925,0.886,0.00026001,0.99974
788715483,0.874,4805,86,0.792,0.564,0.00011751,0.99988
809276808,0.806,4678,83,0.729,0,0.0000972,0.9999
708885558,0.596,2220,45,0.731,0,0.99458,0.00542
789373683,0.635,4976,70,0.842,0.58,0.00011811,0.99988
714216858,0.81,4679,85,0.771,0,0.0000605,0.99994
719150658,0.894,2977,46,0.394,0,0.99447,0.00553
712302783,0.991,4426,76,1.111,0.353,0.00011153,0.99989
799717458,0.649,4025,74,0.805,0.578,0.00034503,0.99965
716354883,0.899,3048,53,0.656,0,0.99356,0.00644
719601708,0.661,5052,61,0.694,0.103,0.0000556,0.99994
720150858,0.89,2932,44,0.913,0,0.97609,0.02391
824915208,0.727,5169,82,0.745,0.14,0.0000499,0.99995
798777708,1.01,5237,75,0.829,0.381,0.00013366,0.99987
805229133,0.482,4514,70,0.591,0,0.00012982,0.99987
716365233,1.049,4881,75,0.923,0.579,0.00027607,0.99972
796544133,0.565,4468,84,0.75,0.673,0.000099,0.9999
778143183,0.754,5098,58,1.071,0,0.00017969,0.99982
717011958,0.728,4494,82,0.708,0,0.0000348,0.99997
778264008,0.473,4699,77,0.925,0.63,0.0000556,0.99994
789507408,0.586,5203,90,0.765,0,0.0000864,0.99991
788842008,0.943,5173,87,0.706,0.575,0.00012144,0.99988
714742758,0.671,4751,87,0.642,0.644,0.00012274,0.99988
717742908,0.787,4520,74,0.762,0.194,0.0000379,0.99996
712874433,0.814,5413,90,0.765,0.276,0.0000232,0.99998
711092658,0.839,2862,52,0.733,0.195,0.99499,0.00501
720299283,0.538,4380,80,0.739,0,0.0000732,0.99993
719237058,0.45,4498,96,0.574,0.498,0.0000993,0.9999
719671383,0.74,4109,70,1,0,0.00019191,0.99981
788290383,0.669,4436,83,0.804,0.32,0.00035857,0.99964
779701983,0.595,4643,80,0.702,0.264,0.0003139,0.99969
779247483,0.656,2754,55,0.667,0,0.99896,0.00104314
767093133,0.646,4191,80,0.739,0,0.0000754,0.99992
717979008,0.514,4833,81,1.077,0.509,0.0000783,0.99992
712132383,0.839,5056,82,0.547,0.459,0.00019519,0.9998
772306383,0.602,2299,42,0.312,0,0.99515,0.00484967
714469008,0.613,5115,84,0.787,0.569,0.00033251,0.99967
812446158,0.579,4869,65,0.512,0,0.00012144,0.99988
779401233,0.61,5216,78,0.66,0,0.0000219,0.99998
784994883,1.033,4746,75,0.875,0.945,0.00010736,0.99989
721080183,0.724,4613,82,1,0,0.00017969,0.99982
712572858,0.88,3831,45,0.667,0.528,0.0000934,0.99991
719759733,0.902,2851,49,0.75,0,0.99711,0.00289056
780371433,0.688,4725,83,0.694,0.603,0.00030251,0.9997
822170733,0.574,2401,54,0.742,0.665,0.99458,0.00542
708224133,0.533,4431,71,0.651,0.664,0.00016891,0.99983
719299533,0.896,2954,42,0.556,0.219,0.99464,0.00536
780633483,0.814,4962,81,0.841,0.593,0.0000589,0.99994
771356508,0.757,4500,71,0.972,0.726,0.00011199,0.99989
823629333,0.788,4220,50,1.174,0,0.00014137,0.99986
712961658,0.644,5321,78,0.95,0.671,0.0000358,0.99996
710464683,0.814,5578,89,0.854,0.78,0.00021962,0.99978
716688183,0.874,2878,45,0.452,0.914,0.99639,0.00360858
789082758,0.726,4981,90,0.698,0.608,0.00029408,0.99971
709140858,0.767,5112,82,0.673,0.577,0.00010546,0.99989
822127008,0.708,4351,79,0.717,0.032,0.0000758,0.99992
720496158,0.625,4031,82,0.745,0.087,0.0000396,0.99996
774588633,0.81,4928,84,0.909,0,0.00019864,0.9998
788465583,0.899,3029,52,0.733,0.248,0.00030519,0.99969
741517458,0.31,1874,40,0.739,0.977,0.9974,0.00260048
709935708,0.537,4291,77,0.711,0.5,0.0000568,0.99994
721112508,0.686,4834,80,0.667,0,0.00011256,0.99989
720734583,0.894,5039,82,0.745,0.615,0.00035594,0.99964
772286658,0.433,2083,56,0.647,0.175,0.9971,0.00290471
807149058,0.631,4752,80,0.739,0.566,0.00010512,0.99989
771045708,0.864,2801,51,1.217,0.645,0.99681,0.00319072
711733308,0.782,4930,91,0.784,0,0.00011703,0.99988
710518308,0.457,4155,85,0.667,0,0.00031455,0.99969
716586408,0.603,4187,86,0.686,0.211,0.0000961,0.9999
713152383,0.591,4405,82,0.864,0.886,0.0000354,0.99996
771935283,0.731,5217,88,0.725,0.647,0.000072,0.99993
720460083,0.331,2198,42,0.355,0,0.99608,0.00391691
825838908,0.631,4846,92,0.84,0,0.00011693,0.99988
709082808,0.507,5092,95,0.759,0.556,0.00017486,0.99983
710937783,0.805,5313,68,1.194,0.871,0.00026692,0.99973
789540108,0.674,4761,75,0.744,0.642,0.0000894,0.99991
709824633,0.995,5064,80,0.905,0.886,0.00034447,0.99966
717874533,0.596,1968,51,0.759,0,0.99104,0.00896
712571883,0.989,4677,58,0.706,0.145,0.00016865,0.99983
716926758,0.608,4268,91,0.857,0,0.000146,0.99985
716181858,0.709,4633,67,0.634,0,0.00011703,0.99988
779613933,0.667,5045,86,0.755,0.76,0.00011697,0.99988
712136058,0.782,2643,50,0.515,0,0.99661,0.00338757
709678608,0.568,4269,69,0.643,0.044,0.00030842,0.99969
714276408,0.374,2264,39,0.56,0.755,0.99691,0.00308778
719953383,0.721,4564,79,0.717,0,0.00030845,0.99969
718795083,0.881,5337,85,0.735,0.513,0.0000926,0.99991
720503508,0.549,5220,75,0.829,0.221,0.00018475,0.99982
770762133,0.612,5034,79,0.681,0.718,0.0000556,0.99994
713555133,0.63,2424,40,0.481,0.357,0.99452,0.00548
711232608,0.694,2235,35,0.591,0,0.99449,0.00551
780322908,0.665,4431,67,1.094,0.278,0.00021834,0.99978
708207783,0.685,4680,80,0.778,0,0.00018145,0.99982
719590458,0.845,3120,46,0.586,0,0.99686,0.00314112
778679883,0.577,3645,76,0.551,0,0.0000686,0.99993
780230208,0.62,4766,75,1.083,0.6,0.0000645,0.99994
827703258,0.717,4674,66,0.886,0,0.00011604,0.99988
807379833,0.765,2563,34,0.417,0.016,0.99683,0.00317458
711178383,0.715,4146,64,0.882,0.038,0.00012764,0.99987
712203333,0.618,4691,76,0.727,0.247,0.0000712,0.99993
709261383,0.756,4970,81,0.929,0.353,0.00018665,0.99981
715829358,0.73,4794,88,0.6,0.876,0.00019519,0.9998
713213133,0.573,4972,76,0.9,0.245,0.0000686,0.99993
778860783,0.62,2836,41,0.281,0.046,0.99722,0.00277723
779442783,0.502,4445,89,0.745,0.476,0.0000644,0.99994
780008358,0.876,2598,47,0.621,0,0.99208,0.00792
721274208,0.648,2408,38,0.583,0.956,0.99661,0.00338788
714076683,0.636,2461,54,0.742,0.772,0.9787,0.0213
788791383,0.853,4850,70,0.75,0,0.0000692,0.99993
709459608,0.61,5390,87,0.776,0,0.00033251,0.99967
711560058,0.95,4806,83,0.766,0.541,0.00016413,0.99984
717657333,0.818,4783,65,0.667,0.242,0.0003139,0.99969
812218908,0.957,2899,51,0.821,0.619,0.99497,0.00503
787482033,0.645,2251,27,0.227,0,0.99677,0.003232
779141658,0.767,4989,78,0.696,0.426,0.00018864,0.99981
813810333,0.974,2703,54,1,0,0.99777,0.00223444
789613083,0.494,5108,81,0.884,0,0.00032275,0.99968
794540883,0.653,4776,87,1.023,0.42,0.0000758,0.99992
811889808,0.636,7279,83,0.627,0.098,0.00012572,0.99987
720509433,0.507,3776,70,0.944,0.706,0.0000901,0.99991
715091208,0.888,8512,94,0.679,0.046,0.00030516,0.99969
719269308,0.878,7418,90,0.579,0.774,0.0000926,0.99991
718200333,0.79,7471,87,0.673,0.732,0.0000708,0.99993
713487633,0.665,7663,91,0.655,0.052,0.00026541,0.99973
789363408,0.814,7427,83,0.566,0.073,0.0000502,0.99995
713916708,0.77,7758,98,0.719,0.071,0.00011075,0.99989
823833483,0.715,7904,83,0.804,0.197,0.00018665,0.99981
717756258,0.692,7761,84,0.647,0.07,0.00026249,0.99974
712879158,0.832,7693,70,0.628,0.354,0.00020125,0.9998
709474683,0.849,8442,95,0.508,0.243,0.00019313,0.99981
772313358,0.921,8693,91,0.569,0.104,0.00018145,0.99982
711856683,0.64,7352,80,0.818,0.801,0.00036935,0.99963
718530258,0.799,7249,86,0.509,0.71,0.0000588,0.99994
716288208,0.706,7549,77,0.638,0,0.0000345,0.99997
718712583,0.883,8092,80,0.667,0.048,0.0000342,0.99997
806432433,0.696,8006,88,0.571,0.673,0.0000535,0.99995
720074583,0.709,7380,76,0.689,0.318,0.0000517,0.99995
768848658,0.889,7823,87,0.673,0.108,0.00012373,0.99988
709895508,0.703,7434,92,0.586,0.158,0.0000712,0.99993
711542358,0.597,7471,88,0.467,0.074,0.00021128,0.99979
718773333,0.94,7548,89,0.618,0.35,0.00013121,0.99987
816832383,0.659,6932,75,0.744,0.662,0.00010386,0.9999
714042108,0.697,7302,86,0.654,0.092,0.00010043,0.9999
714664683,0.835,8178,91,0.596,0,0.0003262,0.99967
713894358,0.735,7889,98,0.508,0.024,0.00024383,0.99976
715436883,0.76,7719,86,0.623,0.635,0.0000838,0.99992
715260558,0.975,7674,80,0.633,0,0.00011604,0.99988
713664258,0.726,7359,85,0.574,0.14,0.0000754,0.99992
713364783,0.801,8108,85,0.7,0.292,0.0000733,0.99993
718078008,0.809,7494,85,0.667,0,0.0000667,0.99993
798546408,0.698,7553,104,0.529,0.174,0.00016415,0.99984
779018508,0.733,7179,93,0.632,0.184,0.00012274,0.99988
802668333,0.5,3512,50,0.471,0.805,0.99671,0.00329379
718320933,0.842,8257,96,0.574,0.197,0.00011574,0.99988
789016983,0.946,7834,86,0.509,0.328,0.00012222,0.99988
713907633,0.676,7791,84,0.615,0.234,0.0000556,0.99994
708474333,0.775,7906,87,0.611,0.205,0.00011256,0.99989
778894233,0.644,7595,83,0.804,0,0.00019213,0.99981
717244683,0.696,7409,89,0.679,0.067,0.00030519,0.99969
711410958,0.781,7582,69,0.917,0.187,0.00019311,0.99981
799711833,0.808,7910,95,0.557,0.093,0.0000935,0.99991
714047733,0.718,7460,85,0.604,0.429,0.0000712,0.99993
710061783,0.895,4517,59,0.439,0,0.9933,0.0067
711082908,0.91,8385,97,0.565,0.066,0.00020643,0.99979
721190358,0.769,7640,86,0.564,0.085,0.00013121,0.99987
712760208,0.776,7921,93,0.55,0.177,0.000072,0.99993
751563933,0.637,7242,95,0.508,0.258,0.00018145,0.99982
815498733,0.634,7643,85,0.771,0.426,0.00012982,0.99987
718433508,0.801,8097,88,0.63,0.854,0.00021435,0.99979
720935658,0.614,7709,89,0.561,0.57,0.00023623,0.99976
714754533,0.764,8012,87,0.582,0.056,0.00041292,0.99959
714713508,0.767,7836,87,0.582,0.072,0.00015697,0.99984
715038033,0.807,8216,80,0.509,0.088,0.00010182,0.9999
809169858,0.705,7728,93,0.576,0.076,0.00017987,0.99982
718379358,0.93,8453,90,0.731,0.058,0.0000864,0.99991
779456508,0.693,7477,91,0.655,0,0.0000332,0.99997
708907833,0.851,7866,84,0.909,0.101,0.00010386,0.9999
708693558,0.634,7344,95,0.696,0.172,0.00010374,0.9999
718665933,0.77,7437,86,0.623,0.073,0.0000628,0.99994
816073983,0.822,7957,88,0.544,0.143,0.00011066,0.99989
715851333,0.723,7376,97,0.54,0.138,0.00018339,0.99982
712884408,0.649,7939,95,0.61,0.334,0.0000383,0.99996
715404783,0.615,7546,88,0.63,0.227,0.0000696,0.99993
773356008,0.798,7960,86,0.458,0.219,0.00035594,0.99964
789525408,0.738,7990,89,0.534,0.425,0.0001918,0.99981
721212258,0.904,7403,88,0.544,0.064,0.00030842,0.99969
719625933,0.785,8000,96,0.412,0.197,0.0000712,0.99993
714304458,0.594,6800,78,0.814,0,0.0000692,0.99993
819975183,0.738,7391,75,0.705,0.128,0.0000853,0.99991
785515533,0.845,8947,93,0.576,0.249,0.00010546,0.99989
720712533,0.716,7499,88,0.571,0.022,0.00011075,0.99989
709861008,0.752,8520,89,0.589,0.087,0.00013386,0.99987
713911233,0.718,7584,85,0.7,0.058,0.0000931,0.99991
712580958,0.654,7399,91,0.717,0.077,0.0000303,0.99997
719473458,0.634,7205,84,0.826,0.164,0.0000692,0.99993
711764733,0.682,7766,81,0.62,0,0.00018652,0.99981
794124708,0.647,7053,69,0.865,0.103,0.00011382,0.99989
780707733,0.703,6832,87,0.706,0.061,0.00016883,0.99983
780620883,0.628,7381,98,0.607,0.184,0.0000952,0.9999
720849708,0.709,7042,85,0.635,0.175,0.00011377,0.99989
789312033,1.023,4921,51,0.645,0.119,0.99733,0.00267072
778742358,0.679,7517,76,0.617,0,0.00011937,0.99988
719658858,0.666,7042,73,0.553,0.061,0.0000941,0.99991
713425383,0.994,4923,56,0.333,0.259,0.99395,0.00605
770842833,0.977,4777,51,0.457,0.037,0.99639,0.00361254
712029783,0.853,7836,93,0.603,0.065,0.0000669,0.99993
718893333,0.718,7509,84,0.647,0.113,0.00018665,0.99981
711203658,0.813,7745,88,0.517,0.596,0.0000889,0.99991
718567758,0.702,7332,92,0.614,0.125,0.00019837,0.9998
771719283,0.897,8854,92,0.643,0.154,0.0000504,0.99995
717926358,1.014,8328,78,0.733,0.39,0.0000203,0.99998
779751258,0.806,8423,82,0.708,0.608,0.0000551,0.99994
774491958,0.829,8284,77,0.604,0.279,0.0000934,0.99991
713428833,0.854,7613,90,0.579,0.164,0.00010566,0.99989
714166833,0.836,7796,77,0.791,0.105,0.00016865,0.99983
809464608,0.618,2691,42,0.5,0.073,0.99394,0.00606
789681708,0.772,7750,82,0.608,0.021,0.00011387,0.99989
713102733,0.791,8195,94,0.679,0.11,0.00021503,0.99978
715195383,0.662,7649,101,0.603,0.68,0.00011811,0.99988
812408058,0.629,7845,92,0.533,0.031,0.00012511,0.99987
787226508,0.793,7192,82,0.708,0.063,0.00029411,0.99971
713537733,0.823,7582,95,0.696,0.041,0.00033469,0.99967
715170183,0.684,7059,82,0.577,0.566,0.0000926,0.99991
717109983,0.742,7768,83,0.729,0.94,0.00011065,0.99989
713208033,0.744,7679,64,0.684,0.185,0.0000669,0.99993
712788258,0.699,7265,80,0.905,0.734,0.0000692,0.99993
758382183,0.925,8186,93,0.722,0.186,0.0003139,0.99969
715469583,0.74,7782,88,0.66,0.585,0.0000551,0.99994
709235058,0.702,8032,88,0.66,0.089,0.00010486,0.9999
714786483,0.56,7377,82,0.608,0.088,0.00019519,0.9998
713299758,0.651,7422,87,0.673,0.144,0.00027604,0.99972
771912408,0.695,7468,92,0.614,0.21,0.00010848,0.99989
721445658,0.769,8162,89,0.589,0.268,0.00035594,0.99964
719787633,0.84,7535,92,0.673,0.055,0.0000532,0.99995
713697933,0.774,7827,77,0.54,0.037,0.00011703,0.99988
712208658,0.81,8126,95,0.667,0.095,0.0000667,0.99993
708219108,0.661,7300,77,0.638,0.115,0.00030519,0.99969
709065483,0.707,7841,82,0.608,0.218,0.00019313,0.99981
715237683,0.748,7802,88,0.492,0.348,0.0000972,0.9999
712925808,0.999,4724,60,0.395,0,0.99464,0.00536
788931558,0.821,7694,85,0.7,0.87,0.00011065,0.99989
717521508,0.746,6932,87,0.526,0.061,0.0000488,0.99995
713688933,0.845,8020,74,0.721,0.172,0.0000313,0.99997
712405908,0.791,7772,76,0.652,0.066,0.0001861,0.99981
789298833,0.727,7555,96,0.574,0,0.00019683,0.9998
715729683,0.776,7936,76,0.767,0.032,0.00010374,0.9999
717682233,0.713,7906,80,0.633,0.258,0.00012274,0.99988
712266633,0.896,8796,94,0.593,0.069,0.0000754,0.99992
719272458,0.62,7962,89,0.561,0.173,0.0000956,0.9999
780769308,0.672,7685,85,0.518,0.581,0.00020735,0.99979
721468533,0.643,7470,82,0.783,0.115,0.00018857,0.99981
816615633,0.655,7075,89,0.648,0.625,0.00015697,0.99984
720167508,0.81,7664,74,0.721,0.126,0.0000732,0.99993
711152658,0.768,7219,86,0.564,0.047,0.000065,0.99993
771772083,0.681,8424,84,0.787,0,0.0000348,0.99997
708419733,1.039,4739,55,0.486,0,0.99452,0.00548
709372608,0.676,7370,96,0.627,0.107,0.0000594,0.99994
788907033,0.656,7321,73,0.659,0.397,0.00010545,0.99989
711136008,0.681,7641,93,0.632,0.041,0.0000972,0.9999
716691783,0.716,7689,84,0.68,0.405,0.00019311,0.99981
812618883,0.706,7774,95,0.583,0.058,0.0001,0.9999
715908558,0.738,7566,88,0.6,0.054,0.0000258,0.99997
718024908,0.605,6993,97,0.54,0.622,0.0000926,0.99991
709558608,0.638,7345,73,0.738,0.726,0.00020424,0.9998
824177733,0.745,7682,90,0.579,0.177,0.0001861,0.99981
719784708,0.691,7409,89,0.534,0.062,0.0000647,0.99994
717535083,0.578,7153,84,0.647,0.215,0.0000808,0.99992
712453308,0.754,7737,84,0.75,0.09,0.00017635,0.99982
721008933,0.668,7535,87,0.673,0.642,0.0000551,0.99994
720859533,0.769,8426,105,0.544,0.195,0.0000323,0.99997
789556533,0.846,8070,81,0.688,0.074,0.00020077,0.9998
717656433,0.619,7199,83,0.729,0.456,0.00011382,0.99989
792524358,0.787,7917,95,0.667,0.023,0.00010766,0.99989
758211483,0.84,8778,85,0.604,0.336,0.00021724,0.99978
801380808,1.046,4847,49,0.815,0.097,0.99003,0.00997
716329383,1.002,4724,56,0.806,0.314,0.99499,0.00501
716871633,0.645,7222,93,0.5,0.154,0.00018475,0.99982
718491708,0.76,7642,89,0.648,0.086,0.00029411,0.99971
787502883,0.603,7443,98,0.556,0.045,0.0000842,0.99992
715183308,0.728,7190,93,0.525,0.026,0.0000608,0.99994
713872833,0.689,7302,80,0.702,0.172,0.0000926,0.99991
708535158,0.822,8505,86,0.536,0.151,0.000109,0.99989
711658758,0.741,7307,82,0.745,0.532,0.00012927,0.99987
717248583,0.859,7849,88,0.63,0.165,0.00010375,0.9999
713087958,0.704,7919,85,0.635,0.039,0.00018339,0.99982
721495458,0.742,8094,96,0.6,0,0.0000345,0.99997
786097158,0.909,8575,92,0.736,0.177,0.00017486,0.99983
712219083,0.727,7892,83,0.729,0.268,0.00032275,0.99968
715327683,1.022,4996,55,0.486,0.562,0.99733,0.00267072
715624533,0.708,7730,97,0.54,0.237,0.00021834,0.99978
715599633,0.678,7686,89,0.618,0,0.00014832,0.99985
718958583,0.956,4506,59,0.639,0.678,0.99552,0.00448403
717397983,0.646,7570,98,0.633,0.041,0.00019683,0.9998
715037133,0.647,7479,83,0.694,0.386,0.0001391,0.99986
818767458,0.823,7729,97,0.644,0.172,0.00018665,0.99981
778863258,1.031,4983,62,0.442,0,0.99549,0.00451007
712075083,1.018,4830,50,0.724,0,0.99677,0.00323086
711963183,0.704,7588,98,0.581,0,0.00032275,0.99968
720903258,1.033,4801,47,0.382,0,0.98739,0.01261
772404633,0.671,7734,74,0.609,0.032,0.0000498,0.99995
713302758,0.895,8160,92,0.586,0.099,0.0001311,0.99987
717859233,0.875,8362,82,0.64,0.2,0.0001857,0.99981
712955433,0.648,7223,90,0.552,0.28,0.00012274,0.99988
718292283,0.804,8254,75,0.596,0.577,0.000099,0.9999
713197308,0.63,7612,82,0.783,0,0.000065,0.99993
789175683,1.087,8352,71,0.821,0.234,0.00015801,0.99984
811700058,1.015,4822,57,0.295,0.02,0.99714,0.00286013
818476383,0.736,7333,72,1,0.044,0.0000391,0.99996
720164358,0.997,4754,60,0.463,0,0.99473,0.00527
710357208,0.637,7341,79,0.491,0.107,0.00019396,0.99981
711325308,1.049,4859,64,0.524,0,0.99711,0.00288892
721486908,0.759,7710,75,0.875,0.272,0.0000333,0.99997
711210633,0.766,8049,76,0.434,0.585,0.00013987,0.99986
712570458,0.893,7890,75,0.875,0.292,0.0000901,0.99991
712058133,0.677,7735,74,0.682,0.311,0.00029411,0.99971
708153558,0.871,7936,101,0.485,0.052,0.00017004,0.99983
709893858,0.891,4633,58,0.611,0.224,0.99286,0.00714
709225758,0.674,8213,86,0.623,0.331,0.00011311,0.99989
709984083,0.777,7930,90,0.607,0.333,0.00012982,0.99987
711854808,0.965,4734,57,0.541,0,0.98576,0.01424
822125283,0.785,7590,74,0.682,0.283,0.0000354,0.99996
717340608,0.629,7703,104,0.677,0.054,0.000064,0.99994
711084183,0.715,8211,80,0.818,0.438,0.00020321,0.9998
720891633,1.047,4805,59,0.639,0,0.98167,0.01833
719607183,0.731,7653,95,0.638,0.077,0.00017987,0.99982
715839708,0.707,7111,82,0.608,0.071,0.00016883,0.99983
717008358,0.723,7919,88,0.6,0,0.00011743,0.99988
769152783,1.043,5043,53,0.432,0.222,0.99281,0.00719
788240358,0.761,8452,83,0.509,0.021,0.0000514,0.99995
716098683,0.678,7985,93,0.603,0.33,0.00011199,0.99989
802675983,0.72,7872,80,0.538,0.407,0.00011256,0.99989
712716108,0.813,7950,86,0.593,0.368,0.0000332,0.99997
709238358,0.746,7604,87,0.642,0.042,0.00015871,0.99984
708682908,0.873,8644,87,0.554,0.681,0.0000791,0.99992
812794983,0.775,7932,87,0.642,0.483,0.00011483,0.99989
708968733,0.814,7926,83,0.537,0,0.00019191,0.99981
779315508,1.027,4638,48,0.655,0.218,0.99293,0.00707
740065833,0.8,8526,93,0.661,0.226,0.00010672,0.99989
721063533,0.622,7289,75,0.705,0.672,0.00030251,0.9997
718189908,0.749,7885,86,0.564,0.089,0.00025424,0.99975
780064983,0.75,7665,86,0.593,0.027,0.00010018,0.9999
770920908,0.842,8055,82,0.673,0.052,0.0000283,0.99997
718046433,0.654,7342,86,0.483,0.315,0.00019143,0.99981
711842508,0.877,7825,87,0.45,0.17,0.00032275,0.99968
